Section 232 / steel	synthetic-eu-50pct-whiskey-tariff	EU 50% Whiskey Tariff Risk	trade_policy	EU tariffs|50% tariff|bourbon whiskey|Section 232|trade war	0.28	Dec 31, 2026	2026-12-31	The worst-case 50% tariff scenario would double the prior retaliatory rate, making American bourbon categorically uncompetitive across EU markets and triggering catastrophic export volume collapse.
BOEM/permitting	synthetic-eu-ai-act-gpai-code-practice	GPAI Code of Practice Finalization	regulatory_actions	EU AI Act|GPAI|Code of Practice|AI Office|Downstream Provider	0.6	Aug 2, 2026	2026-08-02	Finalization of the GPAI Code of Practice before August 2026 locks in downstream provider obligations for UiPath as an LLM-integrating platform, creating binding compliance obligations with limited transition time.
BOEM/permitting	synthetic-eu-ai-act-gpai-code-practice-finalized	EU GPAI Code of Practice Finalized	regulatory_actions	EU AI Act|GPAI|Code of Practice|Article 53|Firefly	0.55	Aug 2, 2026	2026-08-02	EU GPAI Code finalization before August 2026 crystallizes training-data transparency and copyright obligations that apply to Adobe Firefly as a downstream GPAI deployer — forcing costly documentation and disclosure retrofits.
BOEM/permitting	synthetic-eu-ai-act-gpai-enforcement	EU AI Act GPAI Codes	regulatory_actions	EU AI Act|GPAI|EU AI Office|codes of practice|generative AI	0.47	Dec 31, 2026	2026-12-31	If EU AI Office publishes binding GPAI codes with enforcement authority (YES), Sutherland's AI-first platforms deploying LLMs for EU clients face copyright compliance and transparency obligations that increase operational cost.
BOEM/permitting	synthetic-eu-ai-act-gpai-fine-adobe-firefly	EU AI Office GPAI Enforcement Action	regulatory_actions	EU AI Act|AI Office|GPAI|enforcement|copyright	0.32	Dec 31, 2026	2026-12-31	A formal EU AI Office investigation against any GPAI provider post-August 2 directly signals enforcement risk for Adobe Firefly's training data and copyright compliance disclosures.
BOEM/permitting	synthetic-eu-carbon-border-ope-2027	EU CBAM OPE Scope Expansion	regulatory_actions	EU CBAM|carbon border adjustment|outdoor power equipment|small engines|trade compliance	0.01	Jan 31, 2027	2027-01-31	EU CBAM expansion to cover small off-road engines would impose carbon certificate costs on B&S's ~17% export revenue tied to European customers.
BOEM/permitting	synthetic-eu-cbam-green-steel-opportunity	CBAM Downstream Steel Expansion	trade_policy	EU CBAM|green steel|scope expansion|industrial policy|Regulation 2023/956	0.7	Jan 15, 2028	2028-01-15	If EU fails to expand CBAM to downstream products, demand signal for industrial decarbonization weakens, but this is primarily an upside opportunity loss rather than direct downside.
BOEM/permitting	synthetic-eu-cbam-iron-steel-2026-surrender	EU CBAM Steel Plumbing Surrender	regulatory_actions	EU CBAM|Carbon Border Adjustment|Steel|Iron|Trade Compliance	0.72	May 31, 2027	2027-05-31	Mandatory CBAM certificate surrender for iron and steel plumbing components imposes embedded-carbon compliance costs on Watts's European distribution and manufacturing operations.
BOEM/permitting	synthetic-eu-cbam-organic-chemicals-inclusion	CBAM Organic Chemicals Expansion	regulatory_actions	CBAM|EU ETS|organic chemicals|MDI|carbon leakage	0.28	Dec 31, 2026	2026-12-31	Failure of CBAM to expand to MDI and aniline (NO resolves) leaves EU competitors without a carbon border levy, disadvantaging Huntsman's higher-cost EU production against imports and suppressing European MDI margins.
BOEM/permitting	synthetic-eu-cbam-refining-sector-inclusion	EU CBAM Refining Sector Expansion	regulatory_actions	EU CBAM|refining|petroleum products|European Commission|carbon border	0.06	Dec 31, 2026	2026-12-31	Extension of CBAM to refined products (YES) would increase competitive cost pressure on TotalEnergies' Refining & Chemicals segment (~$101B revenue) against non-EU producers.
BOEM/permitting	synthetic-eu-cbam-scope-expansion-aluminum	EU CBAM Aluminum Copper Expansion	regulatory_actions	EU CBAM|Carbon Border Adjustment|Aluminum|Copper|EU Regulation	0.28	Dec 31, 2027	2027-12-31	CBAM expansion to aluminum and copper alloys would extend carbon-cost compliance obligations to Watts's brass fittings and bronze castings traded within the EU.
BOEM/permitting	synthetic-eu-compulsory-license-scope-guidance	EU Compulsory License Telecom Scope	regulatory_actions	EU|compulsory licensing|SEP|regulatory guidance|5G	0.05	Jun 30, 2027	2027-06-30	EU implementing guidance explicitly scoping telecom SEPs under compulsory licensing would heighten QTL uncertainty in Europe — directionally negative but far too low-probability and niche for capital allocation.
BOEM/permitting	synthetic-eu-cra-sep2026-reporting-obligations	EU CRA Distributor Reporting Deadline	regulatory_actions	EU CRA|Cyber Resilience Act|vulnerability reporting|IT distribution|network equipment	0.6	Sep 30, 2026	2026-09-30	YES (EU CRA reporting obligations activate on schedule for distributors) requires Ingram to build vulnerability disclosure and serious incident reporting infrastructure across its EU distribution footprint.
BOEM/permitting	synthetic-eu-csddd-norway-alignment-2026	Norway CSDDD Alignment Proposal	regulatory_actions	CSDDD|Norway|Transparency Act|EU Omnibus|Helly Hansen	0.33	Dec 31, 2026	2026-12-31	Norway formally proposing to align the Transparency Act with post-Omnibus CSDDD would accelerate and expand Helly Hansen's supply chain due-diligence obligations under Norwegian law, creating significant compliance cost for the newly acquired brand.
BOEM/permitting	synthetic-eu-csrd-scope-klepierre	Klépierre CSRD Scope Confirmation	regulatory_actions	CSRD|EU|Klépierre|real estate|sustainability reporting	0.6	Dec 31, 2026	2026-12-31	If the EU does not clarify Klépierre's continued CSRD scope, Simon faces ongoing reporting uncertainty for its 22.4% stake, but this is a second-order compliance risk with modest financial impact.
BOEM/permitting	synthetic-eu-diazinon-mrl-cranberry	EU Diazinon Cranberry MRL Adoption	regulatory_actions	EU|MRL|diazinon|cranberry|SCoPAFF	0.62	Dec 31, 2026	2026-12-31	EU adoption of a 0.01 mg/kg diazinon MRL for cranberries creates an immediate residue compliance barrier that would block or sharply curtail Ocean Spray's EU export volumes until U.S. growers transition pesticide regimens.
BOEM/permitting	synthetic-eu-digital-omnibus-gdpr-nis2-amendment	EU Digital Omnibus GDPR-NIS2 Reform	federal_legislation	EU Digital Omnibus|GDPR|NIS2|cloud marketplace|cybersecurity reporting	0.18	Dec 31, 2026	2026-12-31	NO (no GDPR/NIS2 amendment enacted) preserves full GDPR and NIS2 compliance obligations on Ingram's EU cloud marketplace and privacy operations without any regulatory simplification relief.
BOEM/permitting	synthetic-eu-dma-review-expansion	Will the EU's 2026 DMA review expand regulatory scope to cover Meta's AI services or impose stricter WhatsApp requirements?	regulatory_actions	DMA|EU-regulation|Meta|AI-regulation|WhatsApp-interoperability	0.4	Sep 29, 2026	2026-09-30	DMA Article 53 review in May 2026 could expand gatekeeper obligations to Meta's AI services and impose stricter WhatsApp interoperability mandates.
BOEM/permitting	synthetic-eu-ets-100pct-ch4-n2o-2026	EU ETS Maritime Full Compliance	regulatory_actions	EU ETS|maritime emissions|carbon pricing|Directive 2023/959|decarbonization	0.92	Dec 31, 2026	2026-12-31	Suspension or court stay of EU ETS phase-in would be a relief event for Svitzer, not a downside; this contract resolves YES when compliance remains in force and is therefore not a useful standalone hedge.
BOEM/permitting	synthetic-eu-ets-2026-directive-revision-july	EU ETS Directive 2026 Revision Proposal	regulatory_actions	EU ETS|Directive revision|European Commission|aviation scope|2040 climate target	0.25	Aug 15, 2026	2026-08-15	A July 2026 EU ETS revision proposal restructuring the cap and aviation scope creates regulatory uncertainty that could materially raise Emirates' long-term European carbon compliance cost trajectory.
BOEM/permitting	synthetic-eu-ets-latam-extension-assessment	EU ETS South America Route Scope	regulatory_actions	EU ETS|European Commission|Aviation|South America Routes|Carbon	0.285	Dec 31, 2026	2026-12-31	An EC recommendation to extend EU ETS to EEA-South America departures would impose carbon compliance costs directly on LATAM's most profitable long-haul routes to Madrid, Lisbon, Frankfurt, Paris, Rome, and London.
BOEM/permitting	synthetic-eu-ets-maritime-100pct-2026	EU ETS Maritime Full Surrender	regulatory_actions	EU ETS|maritime carbon|shipping surcharge|Europe trade lane|decarbonization	0.82	Dec 31, 2026	2026-12-31	Full 100% EU ETS surrender obligations on European ocean trades enable carriers to impose material carbon surcharges, directly raising Expeditors' cost-of-goods on its Europe-destined NVOCC lanes.
BOEM/permitting	synthetic-eu-ets-methane-n2o-expansion-2026	EU ETS Methane Expansion	macro_policy	EU ETS|methane|emissions|LNG|carbon pricing	0.02	Dec 31, 2026	2026-12-31	EU ETS expansion to methane and N₂O from energy operators would impose new carbon compliance costs on ENGIE's GRDF gas distribution and LNG import operations.
BOEM/permitting	synthetic-eu-ets-scope-expansion-2026	EU ETS Intercontinental Cargo Expansion	regulatory_actions	EU ETS|aviation emissions|CORSIA|Directive 2023/958|cargo airlines|carbon allowances	0.38	Jan 31, 2027	2027-01-31	Expansion of EU ETS obligations to EEA-departing intercontinental cargo flights would impose significant carbon allowance purchase costs on FedEx's Paris CDG, Amsterdam, and Frankfurt hub operations.
BOEM/permitting	synthetic-eu-flr-apparel-scope-confirmed	EU FLR High-Risk Apparel Scope	regulatory_actions	EU Forced Labour Regulation|Bangladesh|Vietnam|apparel|supply chain compliance	0.48	Jul 31, 2026	2026-07-31	Explicit EU designation of Bangladesh-, Vietnam-, and Cambodia-sourced apparel as high-risk under the FLR would trigger enhanced investigation requirements and audit costs for Kontoor's EMEA supply chain compliance program.
BOEM/permitting	synthetic-eu-gpai-article53-code-practice	EU GPAI Code of Practice Adoption	regulatory_actions	EU AI Act|GPAI|Article 53|Code of Practice|AI Compliance	0.61	Aug 2, 2026	2026-08-02	Formal adoption of the GPAI Code of Practice operationalizes binding Article 53 compliance obligations for OpenAI's EU-market models, triggering costly documentation and copyright policy overhauls.
BOEM/permitting	synthetic-eu-gpai-article53-enforcement-action	EU AI Office OpenAI GPAI Notice	regulatory_actions	EU AI Act|OpenAI|Article 53|GPAI Enforcement|EU AI Office	0.19	Dec 31, 2026	2026-12-31	A formal Article 53 compliance notice directly targeting OpenAI for documentation or copyright policy failures would trigger mandatory remediation obligations and pre-fine scrutiny.
BOEM/permitting	synthetic-eu-gpai-documentation-request	EU Commission GPAI Documentation Order	regulatory_actions	EU AI Act|Article 91|GPAI Documentation|European Commission|OpenAI	0.32	Aug 2, 2027	2027-08-02	A formal Article 91(1) documentation demand from the Commission is the direct precursor step to an Article 101 fine, signaling imminent multi-billion-dollar penalty proceedings against OpenAI.
BOEM/permitting	synthetic-eu-gpai-openai-anthropic-compliance	OpenAI Anthropic GPAI Compliance	regulatory_actions	EU AI Act|OpenAI|Anthropic|GPAI|Agentforce	0.55	Aug 2, 2026	2026-08-02	If OpenAI/Anthropic fail to complete EU GPAI compliance documentation (Buy NO = non-compliance), Salesforce's Agentforce EU supply chain faces regulatory disruption, but this is an upstream risk captured by the GPAI deadline contract.
BOEM/permitting	synthetic-eu-gpai-systemic-risk-fine	EU AI Office GPAI Fine Action	regulatory_actions	EU AI Act|GPAI|Articles 53 55|systemic risk|fine	0.12	Dec 31, 2026	2026-12-31	A first-cycle EU AI Office fine against any GPAI provider for Articles 53/55 violations within 2026 sets binding penalty precedent directly applicable to OpenAI's EU model obligations.
BOEM/permitting	synthetic-eu-omnibus-csrd-scope-parliament-2026	EU Omnibus CSRD Scope Narrowing	federal_legislation	CSRD|EU Omnibus|2026/470|sustainability reporting|ESRS	0.628	Dec 31, 2026	2026-12-31	Failure to adopt CSRD scope narrowing (NO resolves) would keep TESYA subject to full mandatory CSRD sustainability reporting from FY 2027, imposing significant compliance costs across its 28-entity group structure.
BOEM/permitting	synthetic-eu-ppwr-medical-device-exemption	PPWR Medical Device Packaging Exemption	regulatory_actions	EU PPWR|medical device|packaging exemption|PFAS|pen needles	0.28	Aug 12, 2026	2026-08-12	Failure to secure a medical device packaging exemption under PPWR (Buy NO) would force embecta to redesign sterile pen needle packaging to comply with PFAS and recyclability requirements.
BOEM/permitting	synthetic-eu-us-lab-instrument-exemption	EU Lab Instrument Tariff Exemption Status	trade_policy	EU-US tariffs|HTS 9027|laboratory instruments|trade framework|exemption	0.22	Dec 31, 2026	2026-12-31	No formal exemption ruling for EU precision analytical instruments (NO = instruments not excluded) means Bruker/Agilent/Waters equipment faces full tariff exposure above the 15% cap.
Section 232 / steel	synthetic-eu15-steel-section232-carveout	EU Steel Tariff Reduction Deal	trade_policy	Section 232|EU tariffs|steel|aluminum|trade negotiations	0.18	Dec 31, 2026	2026-12-31	A NO outcome (no Section 232 reduction for EU steel below 25%) means Polish modular steel costs remain elevated; buying NO hedges the scenario where relief fails to materialize.
BOEM/permitting	synthetic-eudamed-mandatory-compliance-may2026	EUDAMED Mandatory Enforcement	regulatory_actions	EUDAMED|EU MDR|UDI|Medical Device|European Commission	0.55	Dec 31, 2026	2026-12-31	Full EUDAMED enforcement from May 28, 2026 imposes immediate data submission obligations across embecta's EU CE-marked product portfolio, generating compliance costs and potential market access delays.
BOEM/permitting	synthetic-eudr-annex-delegated-act-banana-inclusion	EUDR Banana Scope Expansion	regulatory_actions	EUDR|Banana|Annex I|European Commission|Deforestation Regulation	0.04	Dec 31, 2026	2026-12-31	Bananas being formally added to EUDR scope via Delegated Act is the highest-severity EUDR outcome for Fyffes as the EU's largest banana importer, meriting a small allocation despite very low probability.
BOEM/permitting	synthetic-eudr-csddd-omnibus-delay	EU Omnibus EUDR Scope Reduction	regulatory_actions	EUDR|EU Omnibus|CSDDD|deforestation|luxury supply chain	0.28	Dec 31, 2026	2026-12-31	If the EU Omnibus package does NOT reduce EUDR scope (NO), LVMH faces full leather due-diligence compliance costs at the December 2026 deadline with no legislative relief; a low-allocation hedge on regulatory burden continuation.
BOEM/permitting	synthetic-eudr-dec2026-application	EUDR Large Operator Deadline	regulatory_actions	EUDR|deforestation|EU regulation|banana imports|supply chain compliance	0.62	Dec 30, 2026	2026-12-30	If EUDR's December 30, 2026 deadline holds firm for large operators, Fyffes — as Europe's #1 banana importer with 1,200+ Latin American growers — faces massive geolocation traceability compliance costs and potential shipment blockage for non-compliant supply chains.
BOEM/permitting	synthetic-eudr-leather-exclusion-final	EUDR Leather Exclusion Decision	regulatory_actions	EUDR|Leather Exclusion|EU Deforestation|Luxury Fashion|Delegated Act	0.2	Dec 30, 2026	2026-12-30	Buying NO (exclusion NOT finalized) is the inverse complement to the major EUDR enforcement contract, capturing the residual probability that the Commission fails to act on its stated intention to exclude leather.
BOEM/permitting	synthetic-eudr-leather-in-scope-enforcement	EUDR Leather In-Scope Enforcement	regulatory_actions	EUDR|Leather Compliance|Deforestation Due Diligence|Luxury Supply Chain|EU Regulation	0.88	Dec 30, 2026	2026-12-30	If leather remains in EUDR scope at the December 2026 enforcement date, Kering must implement farm-level geolocation traceability across hundreds of Tuscan tannery and hide suppliers, generating material compliance cost and potential product line disruptions.
BOEM/permitting	synthetic-eudr-palm-oil-compliance	EUDR Palm Oil Compliance	regulatory_actions	EUDR|Regulation 2023/1115|palm oil|deforestation|personal-care ingredients	0.58	Dec 30, 2026	2026-12-30	EUDR enforcement without postponement forces Kenvue to establish full geolocation traceability for palm oil-derived ingredients in personal care products, creating supply chain compliance costs.
BOEM/permitting	synthetic-eudr-rubber-dds-deadline	EUDR Rubber Compliance Deadline	regulatory_actions	EUDR|natural rubber|EU regulation|deforestation|supply chain	0.55	Sep 30, 2026	2026-09-30	Confirmation that EUDR Due Diligence Statement filing requirements remain in force for December 30, 2026 forces Michelin's French parent to implement full traceability systems or risk EU market access for its natural rubber products.
BOEM/permitting	synthetic-eudr-simplification-review-scope	EUDR Scope Narrowing Proposal	regulatory_actions	EU|EUDR|Simplification|Beef|Soy	0.22	Dec 30, 2026	2026-12-30	A NO outcome (no scope narrowing proposed) means EUDR full obligations remain, sustaining compliance cost burden on Compass's parent entity for U.S. and Brazilian beef and soy sourcing.
BOEM/permitting	synthetic-euro7-brake-oem-qualification-2027	Euro 7 OEM Brake Qualification	regulatory_actions	Euro 7|automotive|brake pad|type approval|OEM qualification	0.58	Jan 15, 2027	2027-01-15	Early OEM qualification of competing copper-free brake materials could lock ITT Motion Technologies out of next-generation platform designs before its own compliant formulations are ready.
BOEM/permitting	synthetic-faa-ad-2026-05-07-crack-finding	FAA AD 767 Underwing Repetitive Expansion	regulatory_actions	FAA|airworthiness-directive|Boeing-767|HFEC-inspection|repetitive-AD	0.25	Dec 31, 2026	2026-12-31	Escalation to a repetitive HFEC inspection regime at ≤3,000-cycle intervals would create a permanent recurring MRO burden across Amerijet's entire 767 fleet, materially raising maintenance costs.
BOEM/permitting	synthetic-faa-part450-nepa-delay	Stratolaunch NEPA Review Delay	regulatory_actions	FAA|NEPA|Stratolaunch|Talon-A|hypersonic testing	0.45	Mar 31, 2027	2027-03-31	A supplemental NEPA review triggering a 6+ month delay in Talon-A licensing would directly disrupt Stratolaunch's hypersonic flight-test schedule, breaching DoD program milestones and risking contract termination.
BOEM/permitting	synthetic-faa-part5-sms-air-ambulance-2027	FAA Air Ambulance SMS Deadline	regulatory_actions	FAA|14 CFR Part 5|SMS|air ambulance|Part 135	0.15	May 28, 2027	2027-05-28	FAA non-compliance enforcement against air ambulance operators is a tail risk to Carilion's rural transport capability, but low probability and indirect exposure limit hedge utility.
BOEM/permitting	synthetic-faa-part5-sms-compliance-2027	FAA SMS Mandate On-Schedule	regulatory_actions	FAA|14 CFR Part 5|SMS|helicopter|air ambulance	0.78	May 28, 2027	2027-05-28	FAA SMS proceeding on-schedule is the neutral-to-positive outcome for Carilion's air ambulance partners; no material downside hedge value.
BOEM/permitting	synthetic-far-fixed-price-dod-rule	FAR Fixed-Price DoD Rule	regulatory_actions	FAR|fixed-price contracting|DoD procurement|ESPC|MHPI	0.52	Aug 28, 2026	2026-08-28	FAR Council publication of proposed rules implementing fixed-price contracting requirements would formalize constraints on Corvias' performance-based MHPI ground leases and ESPC structures above $100M.
Section 232 / steel	synthetic-far-price-adjustment-steel	FAR Steel Tariff Price Adjustment Rule	trade_policy	FAR|Section 232|Steel Tariffs|Federal Construction|Price Adjustment	0.05	Dec 31, 2026	2026-12-31	FAR Council NOT issuing a tariff EPA clause (NO) leaves AMS fully exposed to Section 232 cost overruns on fixed-price contracts; low probability and thin volume limit allocation.
BOEM/permitting	synthetic-far-small-business-setaside-repeal-2026	FAR Small Business Set-Aside Threshold	regulatory_actions	FAR|Small Business|Set-Aside|Federal Contracting|Deregulation	0.22	Dec 31, 2026	2026-12-31	Low probability (22%) and indirect impact on Chugach versus the direct 8(a) sole-source threat; budget better deployed in higher-efficiency contracts.
BOEM/permitting	synthetic-fca-cci-ps2520-full-application	FCA CCI Disclosure Regime Deadline	regulatory_actions	FCA|CCI|PRIIPs|UK retail disclosure|UCITS	0.62	Jun 30, 2027	2027-06-30	Full CCI regime application by June 2027 imposes new retail disclosure obligations on Vanguard's UK UCITS ETF platform, adding compliance and product documentation costs.
BOEM/permitting	synthetic-fca-ps2512-audit	FCA Safeguarding Audit Guidance	regulatory_actions	FCA|UK|EMI|safeguarding|audit	0.42	May 7, 2026	2026-05-07	Absence of FCA clarification on external audit scope before the PS25/12 effective date increases Stripe's compliance implementation risk and potential for inadvertent non-compliance penalties.
BOEM/permitting	synthetic-fca-ps2521-consumer-duty-commercial	FCA Consumer Duty Commercial Scope Reform	regulatory_actions	FCA|Consumer Duty|PS25/21|ICOBS|Lloyd's	0.82	Sep 30, 2026	2026-09-30	If the FCA fails to publish its committed Q2 2026 consultation, Argenta's ASML faces continued Consumer Duty compliance overhead on global specialty lines, eroding operating margins.
BOEM/permitting	synthetic-fca-ps262-third-party-reporting-onschedule	FCA PS26/2 Reporting Deadline	regulatory_actions	FCA|PS26/2|third-party reporting|UK financial regulation|outsourcing	0.75	Mar 18, 2027	2027-03-18	FCA PS26/2 material third-party reporting obligations taking effect on schedule require Bessemer's UK operations to formally report AWS, MSCI, and custodian arrangements, creating significant operational compliance investment.
BOEM/permitting	synthetic-fcc-2515-dno-list-expansion	FCC Do-Not-Originate List Expansion	regulatory_actions	FCC|do-not-originate|call blocking|Neustar|CG Docket 17-59	0.35	Dec 31, 2026	2026-12-31	Expanded FCC do-not-originate list requirements force Neustar to update its robocall mitigation database and caller ID authentication systems, generating compliance costs.
BOEM/permitting	synthetic-fcc-2619-copper-implementation	FCC 26-19 Implementation Guidance	regulatory_actions	FCC|Copper Retirement|Kinetic|Technology Transition|Telecom	0.42	Sep 30, 2026	2026-09-30	Binding implementation guidance accelerates copper discontinuance timelines, compressing Kinetic's flexibility to phase legacy network retirements against fiber build completion.
BOEM/permitting	synthetic-fcc-2619-copper-retirement	FCC Copper Retirement Order Survival	regulatory_actions	FCC|Copper Retirement|Technology Transition|Telecom|Broadband	0.72	Dec 31, 2026	2026-12-31	FCC 26-19 surviving judicial challenge accelerates Kinetic's costly copper-to-fiber migration obligations, pressuring capex timelines and legacy network depreciation charges.
BOEM/permitting	synthetic-fcc-copper-ip-transition-commission-impact	California Carrier Copper Retirement Acceleration	regulatory_actions	copper-retirement|AT&T|Verizon|Lumen|California|IP-transition	0.12	Dec 31, 2026	2026-12-31	Accelerated copper retirement in California shrinks the legacy-circuit product set Sandler's agents can sell while forcing costly customer migrations that disrupt commission continuity.
BOEM/permitting	synthetic-fcc-copper-retirement-state-preemption-challenge	FCC 26-19 State Preemption Legal Challenge	regulatory_actions	FCC|copper-retirement|state-preemption|CPUC|IP-transition	0.08	Dec 31, 2026	2026-12-31	Buying NO (challenge does not reach appellate briefing) hedges the scenario where state pushback fails and FCC 26-19's preemption stands unchallenged, accelerating copper retirement harm to Sandler.
BOEM/permitting	synthetic-fcc-ip-transition-california-preemption	FCC 26-19 Ninth Circuit Preemption	regulatory_actions	FCC|Net Neutrality|California|IP Transition|Preemption	0.35	Dec 31, 2026	2026-12-31	Buying NO (FCC 26-19 does NOT survive 9th Circuit) hedges the risk that California state-level deregulation is blocked, preserving a fragmented regulatory patchwork that imposes costs on Sandler's multi-state carrier suppliers.
BOEM/permitting	synthetic-fcc-tcpa-revoke-all-modification	FCC TCPA Revoke-All Rule Modification	regulatory_actions	FCC|TCPA|Consent Revocation|Text Marketing|Warranty Communications	0.3	Jan 31, 2027	2027-01-31	FCC failure to modify the revoke-all rule means the full mandate snaps back in January 2027, requiring LGEAI to overhaul consent management infrastructure for warranty notifications and marketing texts.
BOEM/permitting	synthetic-fcc2619-911-usf-carveout-preserved	FCC-26-19 USF/911 Carve-Out Stability	regulatory_actions	FCC|Universal Service Fund|911|Consumer Protection|Copper Modernization	0.72	Mar 31, 2027	2027-03-31	Carve-out survival is the expected base case; instability in 911/USF carve-outs could complicate copper retirement, but the probability of targeted challenge to these carve-outs specifically is low.
BOEM/permitting	synthetic-fcc2619-pra-clearance-effective	FCC Copper Modernization PRA Clearance	regulatory_actions	FCC|Copper Retirement|Network Modernization|PRA|ILEC	0.55	Dec 31, 2026	2026-12-31	PRA clearance failure would delay Lumen's copper retirement cost savings, but this is an operational benefit deferral rather than a direct downside loss event for hedging purposes.
BOEM/permitting	synthetic-fcc2619-state-puc-challenge	State PUC FCC-26-19 Legal Challenge	regulatory_actions	FCC|State PUC|Copper Retirement|ILEC|Telecom Regulation	0.3	Dec 31, 2026	2026-12-31	A successful state PUC legal challenge to FCC-26-19 would block Lumen's copper retirement streamlining, locking in legacy network maintenance costs across its ILEC territories.
BOEM/permitting	synthetic-fda-asca-program-suspension	FDA ASCA Program Suspension Risk	regulatory_actions	FDA|ASCA|DOGE|Medical Device|IEC 60601	0.22	Dec 31, 2026	2026-12-31	DOGE-driven ASCA program suspension would disrupt Eurofins' entire medical device conformity assessment business model, eliminating revenue from FDA-recognized testing services.
BOEM/permitting	synthetic-fda-asca-tl119-audit-2026	FDA ASCA TL-119 Scope Withdrawal	regulatory_actions	FDA|ASCA|TL-119|Medical Device Testing|Accreditation	0.33	Dec 31, 2026	2026-12-31	An ASCA scope withdrawal at Eurofins' Santa Clara TL-119 facility would disqualify it from FDA 510(k) device testing work, directly removing high-margin medical device testing revenue.
BOEM/permitting	synthetic-fda-gras-food-contact-materials	FDA GRAS Packaging Scope	regulatory_actions	FDA|GRAS|food-contact-materials|can-lining|packaging-regulation	0.2	Dec 31, 2026	2026-12-31	If FDA's GRAS NPRM explicitly covers food-contact substances like can-lining materials, Campbell's would face mandatory notification requirements for all acrylic and polyester can-lining formulations, adding compliance complexity.
BOEM/permitting	synthetic-fda-import-alert-2117-mexico-papaya	FDA Mexico Papaya Import Alert Removal	regulatory_actions	FDA|import alert|food safety|Mexico|fresh produce	0.14	Dec 31, 2026	2026-12-31	Alert removal is a positive outcome for Walmart's fresh produce supply; the downside hedge here would be on the alert remaining in place (Buy NO on removal), but fresh papaya is a small-revenue SKU with limited portfolio-level impact.
BOEM/permitting	synthetic-fdep-iwwtf-stringent-limits	BAE Jacksonville Effluent Limits Tightening	regulatory_actions	Florida DEP|Effluent Limits|Heavy Metals|St. Johns River|Jacksonville IWWTF	0.32	Dec 31, 2026	2026-12-31	Tighter numeric heavy metal effluent limits in the final IWWTF permit would require costly treatment upgrades at Jacksonville, adding unplanned capex to the new shiplift facility.
BOEM/permitting	synthetic-fed-bowman-tailoring-fbo	Fed FBO Exam Burden Reduction	regulatory_actions	Federal-Reserve|FBO|supervision|Bowman|deregulation	0.05	Dec 31, 2026	2026-12-31	Failure to formalize Bowman's deregulatory shift (NO) means Inter's Miami branch faces full-intensity ROCA examination without any supervisory relief, increasing early compliance costs.
IRA / tax credits	synthetic-feoc-25percent-threshold	FEOC 25% Content Threshold	regulatory_actions	FEOC|solar|tax credits|China|supply chain	0.583	Jan 15, 2027	2027-01-15	Strict 25%-or-lower Chinese content threshold disqualifies majority of Sunrun's Southeast Asian panel supply (80%+ Chinese polysilicon/wafer content); YES pays when restrictive threshold set.
IRA / tax credits	synthetic-feoc-bess-catl-2026	CATL BYD PFE Designation Rule	regulatory_actions	FEOC|BESS|CATL|BYD|Section 48E	0.12	Dec 31, 2026	2026-12-31	Closely related to the CATL/BYD designation contract already allocated in evt-18; this version covers the formal proposed-regulation trigger specifically and is additive but budget is exhausted.
IRA / tax credits	synthetic-feoc-bess-catl-pfe	CATL/BYD BESS PFE Designation	regulatory_actions	FEOC|CATL|BYD|BESS|Section-48E	0.3	Dec 31, 2026	2026-12-31	A formal IRS PFE designation for CATL and BYD would disqualify Candela's 41 GWh co-located BESS pipeline from §48E ITC, collapsing the project finance model for every storage-plus-solar project unless non-Chinese battery alternatives can be sourced at scale.
IRA / tax credits	synthetic-feoc-bess-stringent-2028	BESS 2027 Stricter MACR Risk	regulatory_actions	FEOC|BESS|48E|MACR|Treasury|battery|2027|OBBBA	0.1	Dec 31, 2026	2026-12-31	Treasury adopting a MACR above the statutory 50% minimum for 2027 BESS projects would accelerate Chinese-content localization requirements, shrinking the window for Duffy's follow-on projects that rely on Chinese LFP cells.
IRA / tax credits	synthetic-feoc-catl-byd-pfe-designation-2026	CATL/BYD PFE Designation Rule	trade_policy	FEOC|CATL|BYD|BESS|Section 48E	0.12	Dec 31, 2026	2026-12-31	Formal CATL/BYD PFE designation disqualifies ENGIE's China-dominant BESS supply chain from §48E ITC eligibility and forces costly pivot to higher-priced non-Chinese battery suppliers.
IRA / tax credits	synthetic-feoc-chinese-component-threshold	FEOC Chinese Component Threshold	federal_legislation	FEOC|Treasury|China|tax credits|Section 45Y|Section 48E|supply chain	0.454	Dec 31, 2026	2026-12-31	YES pays when Treasury sets FEOC threshold at ≤25%, disqualifying most utility-scale projects with Chinese components from tax credits and forcing costly supply chain restructuring.
IRA / tax credits	synthetic-feoc-chinese-grid-equipment-ban-2026	FEOC Chinese Grid Equipment Exclusion	regulatory_actions	FEOC|Chinese grid equipment|transformers|switchgear|Section 45Y|competitive advantage	0.08	Jan 31, 2027	2027-01-31	Treasury failing to explicitly ban Chinese-manufactured transformers as prohibited FEOC material would allow Chinese competitors to remain eligible for ITC/PTC projects, undermining Hitachi Energy's competitive position in the renewable energy equipment market.
